prefix,number,gridid,X_centroid,Y_centroid,y,x,Field,Field1,Shape_Length,Shape_Area
D,0037,D0037,-6,55,55.174411999999997,-6.422470000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0037,J0037,-6,54,54.276341000000002,-6.456976000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0038,D0038,-6,55,55.183391999999998,-6.422116000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0038,J0038,-6,54,54.285322000000001,-6.456640000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0039,D0039,-6,55,55.192371999999999,-6.421761000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0039,J0039,-6,54,54.294302999999999,-6.456304000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0040,D0040,-6,55,55.201351000000003,-6.421405000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0040,J0040,-6,54,54.303285000000002,-6.455968000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0041,D0041,-6,55,55.210330999999996,-6.421050000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0041,J0041,-6,54,54.312266000000001,-6.455632000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0042,D0042,-6,55,55.219310999999998,-6.420694000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0042,J0042,-6,54,54.321247999999997,-6.455295000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0043,D0043,-6,55,55.228290999999999,-6.420338000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0043,H0043,-8,54,54.340119999999999,-7.992312000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0043,J0043,-6,54,54.330229000000003,-6.454959000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0044,D0044,-6,55,55.237271000000000,-6.419982000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0044,H0044,-8,54,54.349105000000002,-7.992310000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0044,J0044,-6,54,54.339210000000001,-6.454622000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0045,H0045,-8,54,54.358089000000000,-7.992308000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0045,J0045,-6,54,54.348191999999997,-6.454285000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0046,H0046,-8,54,54.367074000000002,-7.992307000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0046,J0046,-6,54,54.357173000000003,-6.453947000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0047,H0047,-8,54,54.376058999999998,-7.992305000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0047,J0047,-6,54,54.366154000000002,-6.453610000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0048,H0048,-8,54,54.385043000000003,-7.992303000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0048,J0048,-6,54,54.375135999999998,-6.453273000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0049,H0049,-8,54,54.394027999999999,-7.992302000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0049,J0049,-6,54,54.384117000000003,-6.452935000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0050,H0050,-8,54,54.403011999999997,-7.992300000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0050,J0050,-6,54,54.393098000000002,-6.452597000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0051,H0051,-8,54,54.411997000000000,-7.992298000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0051,J0051,-6,54,54.402079000000001,-6.452259000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0052,H0052,-8,54,54.420980999999998,-7.992297000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0052,J0052,-6,54,54.411060999999997,-6.451920000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0053,H0053,-8,54,54.429966000000000,-7.992295000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0053,J0053,-6,54,54.420042000000002,-6.451582000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0054,H0054,-8,54,54.438949999999998,-7.992293000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0054,J0054,-6,54,54.429023000000001,-6.451243000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0055,H0055,-8,54,54.447935000000001,-7.992292000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0055,J0055,-6,54,54.438003999999999,-6.450904000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0056,H0056,-8,54,54.456918999999999,-7.992290000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0056,J0056,-6,54,54.446984999999998,-6.450565000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0057,H0057,-8,54,54.465904000000002,-7.992288000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0057,J0057,-6,54,54.455967000000001,-6.450226000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0058,H0058,-8,54,54.474888000000000,-7.992286000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0058,J0058,-6,54,54.464948000000000,-6.449887000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0059,H0059,-8,54,54.483871999999998,-7.992285000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0059,J0059,-6,54,54.473928999999998,-6.449547000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0060,H0060,-8,54,54.492857000000001,-7.992283000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0060,J0060,-6,54,54.482909999999997,-6.449207000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0061,H0061,-8,55,54.501840999999999,-7.992281000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0061,J0061,-6,54,54.491891000000003,-6.448867000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0062,H0062,-8,55,54.510826000000002,-7.992280000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0062,J0062,-6,55,54.500872000000001,-6.448527000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0063,H0063,-8,55,54.519810000000000,-7.992278000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0063,J0063,-6,55,54.509853000000000,-6.448187000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0064,H0064,-8,55,54.528793999999998,-7.992276000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0065,H0065,-8,55,54.537779000000000,-7.992275000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0066,H0066,-8,55,54.546762999999999,-7.992273000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0085,J0085,-6,55,54.707433000000002,-6.440651000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0086,J0086,-6,55,54.716414000000000,-6.440306000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0087,J0087,-6,55,54.725394999999999,-6.439961000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0088,J0088,-6,55,54.734375000000000,-6.439616000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0089,J0089,-6,55,54.743355999999999,-6.439271000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0090,J0090,-6,55,54.752336999999997,-6.438926000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0091,J0091,-6,55,54.761316999999998,-6.438580000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0092,J0092,-6,55,54.770297999999997,-6.438234000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0093,J0093,-6,55,54.779279000000002,-6.437888000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0094,J0094,-6,55,54.788258999999996,-6.437542000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0095,J0095,-6,55,54.797240000000002,-6.437195000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0096,J0096,-6,55,54.806220000000003,-6.436849000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0097,J0097,-6,55,54.815201000000002,-6.436502000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0098,J0098,-6,55,54.824182000000000,-6.436155000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0099,J0099,-6,55,54.833162000000002,-6.435808000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0100,D0100,-6,55,54.841940999999998,-6.419899000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0101,D0101,-6,55,54.850921000000000,-6.419548000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0102,D0102,-6,55,54.859901999999998,-6.419197000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0103,D0103,-6,55,54.868881999999999,-6.418846000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0104,D0104,-6,55,54.877862999999998,-6.418494000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0105,D0105,-6,55,54.886842999999999,-6.418142000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0106,D0106,-6,55,54.895823000000000,-6.417790000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0107,D0107,-6,55,54.904803999999999,-6.417438000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0108,D0108,-6,55,54.913784000000000,-6.417086000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0109,D0109,-6,55,54.922764999999998,-6.416733000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0110,D0110,-6,55,54.931744999999999,-6.416380000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0111,D0111,-6,55,54.940725000000000,-6.416027000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0112,D0112,-6,55,54.949705000000002,-6.415674000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0113,D0113,-6,55,54.958686000000000,-6.415321000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0113,J0113,-6,54,54.060586000000001,-6.449710000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0114,D0114,-6,55,54.967666000000001,-6.414967000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0114,J0114,-6,54,54.069566999999999,-6.449376000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0115,D0115,-6,55,54.976646000000002,-6.414613000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0115,J0115,-6,54,54.078549000000002,-6.449041000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0116,D0116,-6,55,54.985626000000003,-6.414259000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0116,J0116,-6,54,54.087530999999998,-6.448706000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0117,D0117,-6,55,54.994607000000002,-6.413905000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0117,J0117,-6,54,54.096511999999997,-6.448371000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0118,D0118,-6,55,55.003587000000003,-6.413551000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0118,J0118,-6,54,54.105494000000000,-6.448035000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0119,D0119,-6,55,55.012566999999997,-6.413196000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0119,J0119,-6,54,54.114476000000003,-6.447700000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0120,D0120,-6,55,55.021546999999998,-6.412842000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0120,J0120,-6,54,54.123457000000002,-6.447364000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0121,D0121,-6,55,55.030526999999999,-6.412487000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0121,J0121,-6,54,54.132438999999998,-6.447028000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0122,D0122,-6,55,55.039507000000000,-6.412131000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0122,J0122,-6,54,54.141421000000001,-6.446692000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0123,D0123,-6,55,55.048487999999999,-6.411776000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0123,J0123,-6,54,54.150402000000000,-6.446356000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0124,D0124,-6,55,55.057468000000000,-6.411421000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0124,J0124,-6,54,54.159384000000003,-6.446019000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0125,D0125,-6,55,55.066448000000001,-6.411065000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0125,J0125,-6,54,54.168365000000001,-6.445683000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0126,D0126,-6,55,55.075428000000002,-6.410709000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0126,J0126,-6,54,54.177346999999997,-6.445346000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0127,D0127,-6,55,55.084408000000003,-6.410353000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0127,J0127,-6,54,54.186329000000001,-6.445009000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0128,D0128,-6,55,55.093387999999997,-6.409996000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0128,J0128,-6,54,54.195309999999999,-6.444672000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0129,D0129,-6,55,55.102367999999998,-6.409640000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0129,J0129,-6,54,54.204292000000002,-6.444334000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0130,D0130,-6,55,55.111348000000000,-6.409283000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0130,J0130,-6,54,54.213273000000001,-6.443997000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0131,D0131,-6,55,55.120328000000001,-6.408926000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0131,J0131,-6,54,54.222254999999997,-6.443659000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0132,D0132,-6,55,55.129308000000002,-6.408569000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0132,J0132,-6,54,54.231236000000003,-6.443321000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0133,D0133,-6,55,55.138288000000003,-6.408212000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0133,J0133,-6,54,54.240217000000001,-6.442983000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0134,D0134,-6,55,55.147267999999997,-6.407854000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0134,J0134,-6,54,54.249198999999997,-6.442644000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0135,D0135,-6,55,55.156247999999998,-6.407496000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0135,J0135,-6,54,54.258180000000003,-6.442306000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0136,D0136,-6,55,55.165227999999999,-6.407138000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0136,J0136,-6,54,54.267161999999999,-6.441967000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0137,D0137,-6,55,55.174208000000000,-6.406780000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0137,J0137,-6,54,54.276142999999998,-6.441628000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0138,D0138,-6,55,55.183188000000001,-6.406422000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0138,J0138,-6,54,54.285125000000001,-6.441289000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0139,D0139,-6,55,55.192166999999998,-6.406063000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0139,J0139,-6,54,54.294105999999999,-6.440950000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0140,D0140,-6,55,55.201146999999999,-6.405705000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0140,J0140,-6,54,54.303086999999998,-6.440611000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0141,D0141,-6,55,55.210127000000000,-6.405346000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0141,J0141,-6,54,54.312069000000001,-6.440271000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0142,D0142,-6,55,55.219107000000001,-6.404987000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0142,H0142,-8,54,54.331133999999999,-7.976940000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0142,J0142,-6,54,54.321050000000000,-6.439931000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0143,D0143,-6,55,55.228087000000002,-6.404627000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0143,H0143,-8,54,54.340117999999997,-7.976935000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0143,J0143,-6,54,54.330030999999998,-6.439591000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0144,D0144,-6,55,55.237067000000003,-6.404268000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0144,H0144,-8,54,54.349102999999999,-7.976930000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0144,J0144,-6,54,54.339013000000001,-6.439251000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0145,H0145,-8,54,54.358088000000002,-7.976925000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0145,J0145,-6,54,54.347994000000000,-6.438911000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0146,H0146,-8,54,54.367072000000000,-7.976920000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0146,J0146,-6,54,54.356974999999998,-6.438570000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0147,H0147,-8,54,54.376057000000003,-7.976915000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0147,J0147,-6,54,54.365955999999997,-6.438229000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0148,H0148,-8,54,54.385041000000001,-7.976910000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0148,J0148,-6,54,54.374938000000000,-6.437888000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0149,H0149,-8,54,54.394025999999997,-7.976905000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0149,J0149,-6,54,54.383918999999999,-6.437547000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0150,H0150,-8,54,54.403010000000002,-7.976900000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0150,J0150,-6,54,54.392899999999997,-6.437206000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0151,H0151,-8,54,54.411994999999997,-7.976895000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0151,J0151,-6,54,54.401881000000003,-6.436865000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0152,H0152,-8,54,54.420979000000003,-7.976890000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0152,J0152,-6,54,54.410862000000002,-6.436523000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0153,H0153,-8,54,54.429963999999998,-7.976885000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0153,J0153,-6,54,54.419843000000000,-6.436181000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0154,H0154,-8,54,54.438948000000003,-7.976880000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0154,J0154,-6,54,54.428825000000003,-6.435839000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0155,H0155,-8,54,54.447932999999999,-7.976874000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0155,J0155,-6,54,54.437806000000002,-6.435497000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0156,H0156,-8,54,54.456916999999997,-7.976869000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0156,J0156,-6,54,54.446787000000000,-6.435154000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0157,H0157,-8,54,54.465902000000000,-7.976864000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0157,J0157,-6,54,54.455767999999999,-6.434812000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0158,H0158,-8,54,54.474885999999998,-7.976859000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0158,J0158,-6,54,54.464748999999998,-6.434469000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0159,H0159,-8,54,54.483870000000003,-7.976854000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0159,J0159,-6,54,54.473730000000003,-6.434126000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0160,H0160,-8,54,54.492854999999999,-7.976849000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0160,J0160,-6,54,54.482711000000002,-6.433783000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0161,H0161,-8,55,54.501838999999997,-7.976844000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0161,J0161,-6,54,54.491692000000000,-6.433439000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0162,H0162,-8,55,54.510824000000000,-7.976839000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0162,J0162,-6,55,54.500672999999999,-6.433096000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0163,H0163,-8,55,54.519807999999998,-7.976834000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0163,J0163,-6,55,54.509653999999998,-6.432752000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0164,H0164,-8,55,54.528792000000003,-7.976829000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0165,H0165,-8,55,54.537776999999998,-7.976824000000000,0,0,4000.000000000000000,1000000.000000000000000
H,0166,H0166,-8,55,54.546760999999996,-7.976819000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0185,J0185,-6,55,54.707233000000002,-6.425142000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0186,J0186,-6,55,54.716213000000003,-6.424794000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0187,J0187,-6,55,54.725194000000002,-6.424445000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0188,J0188,-6,55,54.734175000000000,-6.424097000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0189,J0189,-6,55,54.743155000000002,-6.423748000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0190,J0190,-6,55,54.752136000000000,-6.423399000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0191,J0191,-6,55,54.761116000000001,-6.423050000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0192,J0192,-6,55,54.770097000000000,-6.422701000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0193,J0193,-6,55,54.779077999999998,-6.422351000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0194,J0194,-6,55,54.788057999999999,-6.422002000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0195,J0195,-6,55,54.797038999999998,-6.421652000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0196,J0196,-6,55,54.806018999999999,-6.421302000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0197,J0197,-6,55,54.814999999999998,-6.420951000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0198,J0198,-6,55,54.823979999999999,-6.420601000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0199,J0199,-6,55,54.832960999999997,-6.420250000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0200,D0200,-6,55,54.841737999999999,-6.404339000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0201,D0201,-6,55,54.850718000000001,-6.403984000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0202,D0202,-6,55,54.859698000000002,-6.403629000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0203,D0203,-6,55,54.868679000000000,-6.403275000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0204,D0204,-6,55,54.877659000000001,-6.402919000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0205,D0205,-6,55,54.886639000000002,-6.402564000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0206,D0206,-6,55,54.895620000000001,-6.402209000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0207,D0207,-6,55,54.904600000000002,-6.401853000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0208,D0208,-6,55,54.913580000000003,-6.401497000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0209,D0209,-6,55,54.922559999999997,-6.401141000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0210,D0210,-6,55,54.931541000000003,-6.400785000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0211,D0211,-6,55,54.940520999999997,-6.400428000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0212,D0212,-6,55,54.949500999999998,-6.400072000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0213,D0213,-6,55,54.958480999999999,-6.399715000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0213,J0213,-6,54,54.060388000000003,-6.434443000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0214,D0214,-6,55,54.967461000000000,-6.399358000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0214,J0214,-6,54,54.069369000000002,-6.434105000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0215,D0215,-6,55,54.976441999999999,-6.399001000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0215,J0215,-6,54,54.078350999999998,-6.433767000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0216,D0216,-6,55,54.985422000000000,-6.398643000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0216,J0216,-6,54,54.087333000000001,-6.433428000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0217,D0217,-6,55,54.994402000000001,-6.398285000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0217,J0217,-6,54,54.096314000000000,-6.433090000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0218,D0218,-6,55,55.003382000000002,-6.397928000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0218,J0218,-6,54,54.105296000000003,-6.432751000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0219,D0219,-6,55,55.012362000000003,-6.397570000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0219,J0219,-6,54,54.114277999999999,-6.432412000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0220,D0220,-6,55,55.021341999999997,-6.397211000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0220,J0220,-6,54,54.123258999999997,-6.432073000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0221,D0221,-6,55,55.030321999999998,-6.396853000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0221,J0221,-6,54,54.132241000000000,-6.431734000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0222,D0222,-6,55,55.039301999999999,-6.396494000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0222,J0222,-6,54,54.141221999999999,-6.431395000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0223,D0223,-6,55,55.048282000000000,-6.396135000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0223,J0223,-6,54,54.150204000000002,-6.431055000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0224,D0224,-6,55,55.057262000000001,-6.395776000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0224,J0224,-6,54,54.159185000000001,-6.430715000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0225,D0225,-6,55,55.066242000000003,-6.395417000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0225,J0225,-6,54,54.168166999999997,-6.430375000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0226,D0226,-6,55,55.075221999999997,-6.395058000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0226,J0226,-6,54,54.177148000000003,-6.430035000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0227,D0227,-6,55,55.084201999999998,-6.394698000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0227,J0227,-6,54,54.186129999999999,-6.429695000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0228,D0228,-6,55,55.093181999999999,-6.394338000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0228,J0228,-6,54,54.195110999999997,-6.429354000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0229,D0229,-6,55,55.102162000000000,-6.393978000000000,0,0,4000.000000000000000,1000000.000000000000000
J,0229,J0229,-6,54,54.204093000000000,-6.429014000000000,0,0,4000.000000000000000,1000000.000000000000000
D,0230,D0230,-6,55,55.111142000000001,-6.393618000000000,0,0,4000.000000000000000,1000000.000000000000000
